title,doi
Climate Smart Agriculture and Its Implementation Challenges in Africa,https://doi.org/10.9734/cjast/2019/v38i430371
"Potential Nutritional Value of the Macrophyte Vossia cuspidata (Roxb.) Griff. (Poaceae) in a River Nile System, Egypt",https://doi.org/10.21608/ejbo.2021.98322.1796
Haematology and serum biochemistry of West African dwarf goats fed Pleurotus tuber-regium treated cassava root sievate based diets,https://doi.org/10.21203/rs.3.rs-1324593/v1
"Nutritive Value of Major Browse Species in East Dembia District, Central Gondar, Ethiopia",https://doi.org/10.18805/ag.d-192
The Occurrence of Deep Mycoses in Livestock at the University of Ibadan Farm,https://doi.org/10.51791/njap.v1i2.1943
"Association between hypertension, obesity and dietary intake in post-menopausal women from rural Zambian communities",https://doi.org/10.4102/hsag.v26i0.1496
A Survey on Major Infertility Causes in Crossbred Dairy Cattle Farms in Nyala City - South Darfur State - Sudan,https://doi.org/10.11648/j.ajz.20240701.12
AICM satellite tracked loggerhead sea turtles from Mozambique 2012 under SWIOFP,https://doi.org/10.15468/574cvj
Effects of Phytogenic Feed Additives on Body Weight Gain and Gut Bacterial Load in Broiler Chickens,https://doi.org/10.54203/scil.2023.wvj22
Smallholder Farmers’ perception and adaptation to climate variability and change in Fincha sub-basin of the Upper Blue Nile River Basin of Ethiopia,https://doi.org/10.1007/s10708-020-10159-7
Bioconversion of green algae Ulva lactuca biomass with Saccharomyces cerevisiae yeast and exogenous fibrolytic enzymes into suitable ruminant feed,https://doi.org/10.1007/s13399-023-04227-4
Target Analysis of Antibiotic Drugs in Poultry Feedstuff by Solid Phase Extraction and Ultra-High Performance Liquid Chromatography-Tandem Mass Spectrometry,https://doi.org/10.1088/1742-6596/1299/1/012102
Every dog has its day: indigenous Tswana dogs are more practical livestock guardians in an arid African savanna compared with their expatriate cousins,https://doi.org/10.25225/jvb.20104
Enteric methane emission estimates for Kenyan cattle in a nighttime enclosure using a backward Lagrangian Stochastic dispersion technique,https://doi.org/10.1007/s00704-021-03868-7
Factors influencing intensification of dairy production systems in Ethiopia,https://doi.org/10.1177/0030727018770463
Forage seed system performance of Ethiopia: An overview based on key indicators,https://doi.org/10.1079/cabireviews202217055
"Effect of Differently Processed Cassava Peel-leaf Blend on Growth Performance, Carcass Yield and Ileal Microflora of Growing Pigs",https://doi.org/10.17311/tas.2022.78.86
Clinical Metritis and Endometritis in Diary Cattle: A Review,https://doi.org/10.17140/vmoj-5-149
Nutritional Fish Diseases in Aquaculture: A Human Health Hazard or Mythical Theory: An Overview,https://doi.org/10.9734/ejnfs/2023/v15i81326
Field Trials to Evaluate Five Fasciolicides against Natural Liver Fluke Infection in Cattle and Sheep in Egypt,https://doi.org/10.47278/journal.ijvs/2022.160
Inclusion of microalgae in the caprine diet improves nutritional profile of milk and its Camembert cheese,https://doi.org/10.1111/1471-0307.12994
Conservation conundrum: Endangered predators eating endangered prey,https://doi.org/10.1111/aje.12545
Association of alcohol use and dietary lifestyle of commercial drivers during the COVID-19 pandemic in Nigeria,https://doi.org/10.1186/s42269-022-00885-y
HAEMATOLOGICAL AND SERUM BIOCHEMICAL INDICES OF BROILER FINISHER CHICKENS FED DIETS CONTAINING VARYING LEVELS OF MYCOFIX®,https://doi.org/10.33003/jaat.2023.0902.15
Comparative effect of maize cultivation-cattle grazing rotation on selected ferrallitic soil properties and maize yield in the lake Victoria crescent,
"Farmers’ indigenous knowledge of tree conservation and acidic soil amendments: The role of “baabbo” and “Mona” systems: Lessons from Gedeo community, Southern Ethiopia",https://doi.org/10.1080/23311932.2019.1645259
Benefits of Circular Agriculture for Cropping Systems and Soil Fertility in Oases,https://doi.org/10.3390/su13094713
"Infant feeding practices in Soweto, South Africa: Implications for healthcare providers",https://doi.org/10.7196/samj.2018.v108i9.13358
Substitution of concentrate mixture with dried brewery spent grains improved biological and economical performance of 50% Dorper × Menz crossbred sheep,https://doi.org/10.1007/s11250-023-03825-8
Nitrogen Uptake Efficiency and Total Soil Nitrogen Accumulation in Long-Term Beef Manure and Inorganic Fertilizer Application,https://doi.org/10.1155/2019/9594369
Shrub encroachment is not always land degradation: Insights from ground‐dwelling beetle species niches along a shrub cover gradient in a semi‐arid Namibian savanna,https://doi.org/10.1002/ldr.3197
"Factors Affecting Smallholder Farmers Participations in Cluster Crop Production: Evidence from Selected Districts of West Shewa Zone, Oromia National Regional State, Ethiopia",https://doi.org/10.17582/journal.sja/2021/37.3.818.829
Performance of newly developed body mass index cut-off for diagnosing obesity among Ethiopian adults,https://doi.org/10.1186/s40101-019-0205-2
Estimating the potential impact of Attractive Targeted Sugar Baits (ATSBs) as a new vector control tool for Plasmodium falciparum malaria,https://doi.org/10.1186/s12936-021-03684-4
"Factors Affecting Smallholder Farmers Participations in Cluster Crop Production: Evidence from Selected Districts of West Shewa Zone, Oromia National Regional State, Ethiopia",https://doi.org/10.17582/journal.sja/2021/37.3.818.829
"Optimization of hyaluronan-enriched cubosomes for bromfenac delivery enhancing corneal permeation: characterization, ex vivo, and in vivo evaluation",https://doi.org/10.1080/10717544.2022.2162162
"Prevalence and associated factors of diarrhea among under-five children in Debre Berhan town, Ethiopia 2018: a cross sectional study",https://doi.org/10.1186/s12879-020-4905-3
Linking Up: The Role of Institutions and Farmers in Forage Seed Exchange Networks of Southeast Asia,https://doi.org/10.1007/s10745-021-00274-5
Prevalence and risk factors of bovine tuberculosis in dairy cattle farms in Egypt,https://doi.org/10.33899/ijvs.2020.126850.1399
"Preparation, Spectroscopic Characterization, Theoretical Investigations, and In Vitro Anticancer Activity of Cd(II), Ni(II), Zn(II), and Cu(II) Complexes of 4(3H)-Quinazolinone-Derived Schiff Base",https://doi.org/10.3390/molecules25245973
"Seasonal effects of Rhus lancea and Celtis africana on intake, preference, and physiological responses in South African indigenous goats",https://doi.org/10.4314/sajas.v52i6.15
Optimum nitrogen fertilization rate and nitrogen use efficiency for<i>Brachiaria</i>hybrid and<i>Megathyrsus maximus</i>varies with stage of regrowth,https://doi.org/10.1002/jsf2.37
A Study of Cake Filtration Parameters Using the Constant Rate Process,https://doi.org/10.3390/pr7100746
PROXIMATE ANALYSIS OF FIVE COWPEA [(Vigna unguiculata (L.) Walp.)] LINES AS FEED RESOURCES FOR RUMINANT PRODUCTION IN BURKINA FASO,https://doi.org/10.5281/zenodo.3234680
Isolation of brucella strains in cattle from sedentary and nomadic communities and its public health implication,https://doi.org/10.1016/j.ijid.2020.09.1380
Molecular networks of insulin signaling and amino acid metabolism in subcutaneous adipose tissue are altered by body condition in periparturient Holstein cows,https://doi.org/10.3168/jds.2020-18612
"Indigenous knowledge of wild plants collected in Darfur, Sudan",https://doi.org/10.32859/era.19.47.1-19
Association of cardiometabolic multimorbidity pattern with dietary factors among adults in South Korea,https://doi.org/10.21203/rs.3.rs-40807/v1
In vitro Culture and Bulblets Induction of Asiatic Hybrid Lily ‘Red Alert’,https://doi.org/10.3923/jbs.2018.84.91
Effects of Selected Antioxidants on Atherosclerosis in Hyperlipidemic Wistar Rats,https://doi.org/10.9734/ajmah/2019/v16i430150
Every dog has its day: indigenous Tswana dogs are more practical livestock guardians in an arid African savanna compared with their expatriate cousins,https://doi.org/10.25225/jvb.20104
Determinants of undernutrition among children under-five years old in southern Ethiopia: does pregnancy intention matter? A community-based unmatched case-control study,https://doi.org/10.1186/s12887-020-2004-7
"Adoption of sustainable agricultural technologies for vegetable production in rural Tanzania: trade-offs, complementarities and diffusion",https://doi.org/10.1080/14735903.2021.1943235
"Management Practice and Comparison of Reproductive and Productive Performance of Dairy Cattle between Beneficiary and None Beneficiary of Estrus Synchronization and Mass Insemination in North Shewa Zone, Amhara Region, Ethiopia",https://doi.org/10.36956/njas.v4i1.391
"Empirical Analysis of Enteric Pathogens in Raw Milk Sold at Aduwawa, Agbor,Asaba, Auchi and Warri, Nigeria",https://doi.org/10.58314/235509
Evaluation of nano-nitrogen fertilizers and other nitrogen sources on the performance of Guinea grass plants grown in newly reclaimed soil under water deficiency,https://doi.org/10.1016/j.stress.2023.100282
Exploring The Symbiotic Economic Benefits Between Farmers and Herders to Promote Peaceful Coexistence in Taraba State Nigeria,https://doi.org/10.14738/assrj.108.15299
"Use of lactulose as a prebiotic in laying hens: its effect on growth, egg production, egg quality, blood biochemistry, digestive enzymes, gene expression and intestinal morphology",https://doi.org/10.1186/s12917-023-03741-x
"Nitrate Poisoning due to Ingestion of Cabbages (<i>Brassica oleracea</i> var. <i>capitata</i> L.) (Brassicaceae) in Kitui County, Kenya",https://doi.org/10.1155/2019/8716518
Phytomass estimation using eMODIS NDVI and ground data in arid rangelands of Morocco,https://doi.org/10.2989/10220119.2018.1436088
Mode of killing determines the necrotrophic response of oral bacteria,https://doi.org/10.1080/20002297.2023.2184930
"Milk yield of West African Dwarf sheep as affected by udder stimulation, stage of lactation and parity",https://doi.org/10.51791/njap.v41i2.778
Soil methane (CH<sub>4</sub>) fluxes in cropland with permanent pasture and riparian buffer strips with different vegetation<sup>#</sup>,https://doi.org/10.1002/jpln.202000473
"Rural household food security status and its determinants in Libokemkem woreda of the Amhara region, North Western Ethiopia",https://doi.org/10.1332/175982721x16760300561102
Assessment of Dietary Habits and Nutritional Status of Women of Childbearing Age in Cameroon: A Cross Sectional Study,https://doi.org/10.4236/ojepi.2020.104030
Optimising growth of structure constraints on modified gravity,https://doi.org/10.1088/1475-7516/2019/06/020
"Prevalence, risk factors and first record of mitochondrial cox1 gene-based molecular characterization of Paramphistomum epiclitum from Pakistan",https://doi.org/10.3389/fvets.2022.1018854
"Physicochemical, Microbiological, and Sensory Properties of Set-Type Yoghurt Supplemented with Camel Casein Hydrolysate",https://doi.org/10.3390/fermentation9040353
A cross-sectional evaluation of aflatoxin B1 and M1 contaminations of dairy cattle production in Northern Nigeria,https://doi.org/10.5897/jvmah2021.0916
A Review between Climate Smart Agriculture Technology Objectives’ Synergies and Tradeoffs,https://doi.org/10.26855/ijfsa.2021.12.023
Nutritive value of pigeon pea (Cajanus cajan) seeds soaked in wood ash extract as protein feedstuff for broiler chicken production,https://doi.org/10.51791/njap.v44i2.1123
"&lt;p&gt;Prevalence and Factors Associated with Child Feeding Practice Among Mothers of Woldia Town, Northeast Ethiopia&lt;/p&gt;",https://doi.org/10.2147/nds.s264282
PRODUCTIVE AND PHYSIOLOGICAL EFFECTS OF PROBIOTICS AND APPLE VINEGAR ON BROILER CHICKENS UNDER HIGH STOCKING DENSITY,https://doi.org/10.21608/epsj.2023.307389
Utilization of nanoparticles for biogas production focusing on process stability and effluent quality,https://doi.org/10.1007/s42452-022-05222-6
Challenges and Opportunities for the Global Cultivation and Adaptation of Legumes B. Opportunities for Increasing Legumes Production and Availability,https://doi.org/10.26420/annagriccropsci.2022.1107
Design and Performance Analysis of a Photovoltaic Water Pumping System based on DC-DC Boost Converter and BLDC Motor,https://doi.org/10.1109/irsec48032.2019.9078267
Community health workers at the dawn of a new era: 4. Programme financing,https://doi.org/10.1186/s12961-021-00751-9
"Effects of 5-Aminolevulinic Acid as a Supplement on Animal Performance, Iron Status, and Immune Response in Farm Animals: A Review",https://doi.org/10.3390/ani10081352
Changes in Soil Properties Following the Establishment of Exclosures in Ethiopia: A Meta-Analysis,https://doi.org/10.3389/fevo.2022.823026
PREPARATION OF CASS-SOYA CONCENTRATE FOR INCLUSION IN POULTRY DIETS (IN-VITRO STUDIES),https://doi.org/10.51791/njap.v27i.1877
